"","site","network_position","eco_type","date","season","depth_m","param","result","mon"
"10112","ARIKAREE","1","glacier",2003-08-28,"Summer",NA,"tdn.tdp",197.5,8
"10210","ARIKAREE","1","glacier",2003-09-04,"Summer",NA,"tdn.tdp",217.8125,9
"1035","ARIKAREE","1","glacier",2003-09-18,"Summer",NA,"tdn.tdp",393.4,9
"1064","ARIKAREE","1","glacier",2004-06-24,"Snowmelt runoff",NA,"tdn.tdp",232.76,6
"1074","ARIKAREE","1","glacier",2004-07-01,"Snowmelt runoff",NA,"tdn.tdp",179.521739130435,7
"1084","ARIKAREE","1","glacier",2004-07-08,"Snowmelt runoff",NA,"tdn.tdp",114.173913043478,7
"1094","ARIKAREE","1","glacier",2004-07-15,"Snowmelt runoff",NA,"tdn.tdp",91.2631578947368,7
"11011","ARIKAREE","1","glacier",2004-07-22,"Snowmelt runoff",NA,"tdn.tdp",94.2380952380952,7
"11110","ARIKAREE","1","glacier",2004-07-29,"Snowmelt runoff",NA,"tdn.tdp",72.2142857142857,7
"11211","ARIKAREE","1","glacier",2004-08-05,"Summer",NA,"tdn.tdp",87.65,8
"11310","ARIKAREE","1","glacier",2004-08-12,"Summer",NA,"tdn.tdp",87.5555555555556,8
"1145","ARIKAREE","1","glacier",2004-08-19,"Summer",NA,"tdn.tdp",123.857142857143,8
"1154","ARIKAREE","1","glacier",2004-08-26,"Summer",NA,"tdn.tdp",151.791666666667,8
"1164","ARIKAREE","1","glacier",2004-09-02,"Summer",NA,"tdn.tdp",149.190476190476,9
"1173","ARIKAREE","1","glacier",2004-09-09,"Summer",NA,"tdn.tdp",201.541666666667,9
"1184","ARIKAREE","1","glacier",2004-09-16,"Summer",NA,"tdn.tdp",231.904761904762,9
"1193","ARIKAREE","1","glacier",2005-06-16,"Snowmelt runoff",NA,"tdn.tdp",220.555555555556,6
"1204","ARIKAREE","1","glacier",2005-06-23,"Snowmelt runoff",NA,"tdn.tdp",88.9642857142857,6
"12111","ARIKAREE","1","glacier",2005-06-30,"Snowmelt runoff",NA,"tdn.tdp",182.25,6
"1244","ARIKAREE","1","glacier",2005-07-21,"Snowmelt runoff",NA,"tdn.tdp",178.888888888889,7
"1253","ARIKAREE","1","glacier",2005-07-28,"Snowmelt runoff",NA,"tdn.tdp",74.7272727272727,7
"1263","ARIKAREE","1","glacier",2005-08-04,"Summer",NA,"tdn.tdp",91.0869565217391,8
"1274","ARIKAREE","1","glacier",2005-08-11,"Summer",NA,"tdn.tdp",72.48,8
"1283","ARIKAREE","1","glacier",2005-08-18,"Summer",NA,"tdn.tdp",82.3913043478261,8
"1293","ARIKAREE","1","glacier",2005-08-25,"Summer",NA,"tdn.tdp",105.285714285714,8
"1303","ARIKAREE","1","glacier",2005-09-01,"Summer",NA,"tdn.tdp",74.6551724137931,9
"13111","ARIKAREE","1","glacier",2005-09-08,"Summer",NA,"tdn.tdp",77.0689655172414,9
"1328","ARIKAREE","1","glacier",2005-09-15,"Summer",NA,"tdn.tdp",179.2,9
"1333","ARIKAREE","1","glacier",2005-09-22,"Summer",NA,"tdn.tdp",189.95,9
"1343","ARIKAREE","1","glacier",2006-06-16,"Snowmelt runoff",NA,"tdn.tdp",204.0625,6
"1353","ARIKAREE","1","glacier",2006-06-22,"Snowmelt runoff",NA,"tdn.tdp",159.5,6
"1362","ARIKAREE","1","glacier",2006-06-29,"Snowmelt runoff",NA,"tdn.tdp",89.9166666666667,6
"1372","ARIKAREE","1","glacier",2006-07-06,"Snowmelt runoff",NA,"tdn.tdp",51.9393939393939,7
"1383","ARIKAREE","1","glacier",2006-07-13,"Snowmelt runoff",NA,"tdn.tdp",43.4193548387097,7
"1393","ARIKAREE","1","glacier",2006-07-20,"Snowmelt runoff",NA,"tdn.tdp",40.5,7
"1403","ARIKAREE","1","glacier",2006-07-27,"Snowmelt runoff",NA,"tdn.tdp",36.6428571428571,7
"14111","ARIKAREE","1","glacier",2006-08-03,"Summer",NA,"tdn.tdp",41.52,8
"1424","ARIKAREE","1","glacier",2006-08-10,"Summer",NA,"tdn.tdp",56.48,8
"1433","ARIKAREE","1","glacier",2006-08-17,"Summer",NA,"tdn.tdp",67.5217391304348,8
"1443","ARIKAREE","1","glacier",2006-08-24,"Summer",NA,"tdn.tdp",74.8846153846154,8
"1453","ARIKAREE","1","glacier",2006-08-31,"Summer",NA,"tdn.tdp",304.333333333333,8
"1463","ARIKAREE","1","glacier",2006-09-14,"Summer",NA,"tdn.tdp",199.407407407407,9
"1473","ARIKAREE","1","glacier",2007-06-21,"Snowmelt runoff",NA,"tdn.tdp",193.602172164119,6
"1482","ARIKAREE","1","glacier",2007-06-28,"Snowmelt runoff",NA,"tdn.tdp",170.558013765978,6
"1493","ARIKAREE","1","glacier",2007-07-05,"Snowmelt runoff",NA,"tdn.tdp",185.130906274206,7
"1503","ARIKAREE","1","glacier",2007-07-12,"Snowmelt runoff",NA,"tdn.tdp",103.189501312336,7
"15111","ARIKAREE","1","glacier",2007-07-19,"Snowmelt runoff",NA,"tdn.tdp",353.151712887439,7
"1593","ARIKAREE","1","glacier",2008-06-19,"Snowmelt runoff",NA,"tdn.tdp",180.242079031684,6
"16111","ARIKAREE","1","glacier",2008-07-03,"Snowmelt runoff",NA,"tdn.tdp",213.166877370417,7
"1624","ARIKAREE","1","glacier",2008-07-10,"Snowmelt runoff",NA,"tdn.tdp",223.281415929204,7
"1633","ARIKAREE","1","glacier",2008-07-17,"Snowmelt runoff",NA,"tdn.tdp",146.076002814919,7
"1642","ARIKAREE","1","glacier",2008-07-24,"Snowmelt runoff",NA,"tdn.tdp",97.3797199830293,7
"1652","ARIKAREE","1","glacier",2008-07-31,"Snowmelt runoff",NA,"tdn.tdp",113.75,7
"1662","ARIKAREE","1","glacier",2008-08-07,"Summer",NA,"tdn.tdp",105.905824039653,8
"1672","ARIKAREE","1","glacier",2008-08-14,"Summer",NA,"tdn.tdp",84.4574676597413,8
"1681","ARIKAREE","1","glacier",2008-08-21,"Summer",NA,"tdn.tdp",342.232258064516,8
"1692","ARIKAREE","1","glacier",2008-08-28,"Summer",NA,"tdn.tdp",141.407096774194,8
"1702","ARIKAREE","1","glacier",2008-09-04,"Summer",NA,"tdn.tdp",284.793802145411,9
"1719","ARIKAREE","1","glacier",2008-09-18,"Summer",NA,"tdn.tdp",210.635869565217,9
"1733","ARIKAREE","1","glacier",2009-07-16,"Snowmelt runoff",NA,"tdn.tdp",359.782152230971,7
"1742","ARIKAREE","1","glacier",2009-08-06,"Summer",NA,"tdn.tdp",132.226118500605,8
"1752","ARIKAREE","1","glacier",2009-08-13,"Summer",NA,"tdn.tdp",140.411030176899,8
"1762","ARIKAREE","1","glacier",2009-08-20,"Summer",NA,"tdn.tdp",145.219574468085,8
"1772","ARIKAREE","1","glacier",2009-08-27,"Summer",NA,"tdn.tdp",144.736363636364,8
"1782","ARIKAREE","1","glacier",2009-09-03,"Summer",NA,"tdn.tdp",189.490073145246,9
"1792","ARIKAREE","1","glacier",2009-09-10,"Summer",NA,"tdn.tdp",256.110507246377,9
"1802","ARIKAREE","1","glacier",2009-09-17,"Summer",NA,"tdn.tdp",247.574626865672,9
"1819","ARIKAREE","1","glacier",2010-06-17,"Snowmelt runoff",NA,"tdn.tdp",254.204509701101,6
"1823","ARIKAREE","1","glacier",2010-06-24,"Snowmelt runoff",NA,"tdn.tdp",87.9922576649117,6
"1832","ARIKAREE","1","glacier",2010-07-08,"Snowmelt runoff",NA,"tdn.tdp",70.1298882681564,7
"1842","ARIKAREE","1","glacier",2010-07-15,"Snowmelt runoff",NA,"tdn.tdp",55.8861111111111,7
"1851","ARIKAREE","1","glacier",2010-07-23,"Snowmelt runoff",NA,"tdn.tdp",116.927659574468,7
"1862","ARIKAREE","1","glacier",2010-07-29,"Snowmelt runoff",NA,"tdn.tdp",85.7900815217391,7
"1871","ARIKAREE","1","glacier",2010-08-12,"Summer",NA,"tdn.tdp",91.5779220779221,8
"1882","ARIKAREE","1","glacier",2010-08-19,"Summer",NA,"tdn.tdp",34.7758745476478,8
"1892","ARIKAREE","1","glacier",2010-08-26,"Summer",NA,"tdn.tdp",40.0406046235922,8
"1901","ARIKAREE","1","glacier",2010-09-02,"Summer",NA,"tdn.tdp",75.0999615532487,9
"19110","ARIKAREE","1","glacier",2013-06-27,"Snowmelt runoff",NA,"tdn.tdp",127.766666666667,6
"1923","ARIKAREE","1","glacier",2013-07-04,"Snowmelt runoff",NA,"tdn.tdp",87.3235294117647,7
"1933","ARIKAREE","1","glacier",2013-07-11,"Snowmelt runoff",NA,"tdn.tdp",63.2222222222222,7
"1942","ARIKAREE","1","glacier",2013-07-18,"Snowmelt runoff",NA,"tdn.tdp",67.68,7
"1952","ARIKAREE","1","glacier",2013-07-25,"Snowmelt runoff",NA,"tdn.tdp",74.2,7
"1962","ARIKAREE","1","glacier",2013-08-01,"Summer",NA,"tdn.tdp",83.85,8
"1972","ARIKAREE","1","glacier",2013-08-08,"Summer",NA,"tdn.tdp",65.9428571428571,8
"1982","ARIKAREE","1","glacier",2013-08-15,"Summer",NA,"tdn.tdp",106.241379310345,8
"1992","ARIKAREE","1","glacier",2013-08-22,"Summer",NA,"tdn.tdp",118.230769230769,8
"2002","ARIKAREE","1","glacier",2013-08-29,"Summer",NA,"tdn.tdp",129.228571428571,8
"2018","ARIKAREE","1","glacier",2013-09-05,"Summer",NA,"tdn.tdp",165.172413793103,9
"2022","ARIKAREE","1","glacier",2014-07-23,"Snowmelt runoff",NA,"tdn.tdp",74.6363636363636,7
"2032","ARIKAREE","1","glacier",2014-08-14,"Summer",NA,"tdn.tdp",59.7540983606557,8
"2041","ARIKAREE","1","glacier",2014-08-21,"Summer",NA,"tdn.tdp",139.047619047619,8
"2051","ARIKAREE","1","glacier",2014-09-04,"Summer",NA,"tdn.tdp",127.579908675799,9
"2061","ARIKAREE","1","glacier",2014-09-11,"Summer",NA,"tdn.tdp",158.279069767442,9
"2071","ARIKAREE","1","glacier",2014-09-18,"Summer",NA,"tdn.tdp",82.4069478908189,9
"2081","ARIKAREE","1","glacier",2014-09-25,"Summer",NA,"tdn.tdp",113.054393305439,9
"2091","ARIKAREE","1","glacier",1996-06-06,"Snowmelt runoff",NA,"tdn.tdp",161.842105263158,6
"21010","ARIKAREE","1","glacier",1999-06-17,"Snowmelt runoff",NA,"tdn.tdp",245.25,6
"21110","ARIKAREE","1","glacier",2000-05-25,"Winter",NA,"tdn.tdp",127.605263157895,5
"2123","ARIKAREE","1","glacier",2003-06-12,"Snowmelt runoff",NA,"tdn.tdp",284.9,6
"1146","GL5_INLET","2","stream",2006-06-15,"Snowmelt runoff",0,"tdn.tdp",161.147619047619,6
"2124","GL5_INLET","2","stream",2006-06-22,"Snowmelt runoff",0,"tdn.tdp",134.478448275862,6
"380","GL5_INLET","2","stream",2006-06-29,"Snowmelt runoff",0,"tdn.tdp",96.9553264604811,6
"460","GL5_INLET","2","stream",2006-07-06,"Snowmelt runoff",0,"tdn.tdp",80.6058394160584,7
"550","GL5_INLET","2","stream",2006-07-13,"Snowmelt runoff",0,"tdn.tdp",116.154838709677,7
"649","GL5_INLET","2","stream",2006-07-20,"Snowmelt runoff",0,"tdn.tdp",44.9370078740157,7
"739","GL5_INLET","2","stream",2006-07-27,"Snowmelt runoff",0,"tdn.tdp",92.5952380952381,7
"840","GL5_INLET","2","stream",2006-08-01,"Summer",0,"tdn.tdp",106.416149068323,8
"938","GL5_INLET","2","stream",2006-08-10,"Summer",0,"tdn.tdp",153.75,8
"1030","GL5_INLET","2","stream",2006-08-17,"Summer",0,"tdn.tdp",170.309734513274,8
"1147","GL5_INLET","2","stream",2006-08-24,"Summer",0,"tdn.tdp",85.5333333333333,8
"1230","GL5_INLET","2","stream",2006-09-07,"Summer",0,"tdn.tdp",132.246861924686,9
"1329","GL5_INLET","2","stream",2018-07-31,"Snowmelt runoff",0,"tdn.tdp",96.5172413793103,7
"1425","GL5_INLET","2","stream",2006-06-08,"Snowmelt runoff",0,"tdn.tdp",165.551094890511,6
"1148","GL5_LAKE","3","lake",2018-07-31,"Snowmelt runoff",0,"tdn.tdp",174.833333333333,7
"2125","GL5_LAKE","3","lake",2018-07-31,"Snowmelt runoff",3,"tdn.tdp",53.0714285714286,7
"1149","GL5_OUTLET","4","stream",2006-06-01,"Snowmelt runoff",0,"tdn.tdp",197.666666666667,6
"2126","GL5_OUTLET","4","stream",2006-06-08,"Snowmelt runoff",0,"tdn.tdp",144.5,6
"390","GL5_OUTLET","4","stream",2006-06-16,"Snowmelt runoff",0,"tdn.tdp",156,6
"468","GL5_OUTLET","4","stream",2006-06-22,"Snowmelt runoff",0,"tdn.tdp",164.714285714286,6
"559","GL5_OUTLET","4","stream",2006-06-29,"Snowmelt runoff",0,"tdn.tdp",161.714285714286,6
"650","GL5_OUTLET","4","stream",2006-07-06,"Snowmelt runoff",0,"tdn.tdp",96.9473684210526,7
"740","GL5_OUTLET","4","stream",2006-07-13,"Snowmelt runoff",0,"tdn.tdp",95.0526315789474,7
"847","GL5_OUTLET","4","stream",2006-07-20,"Snowmelt runoff",0,"tdn.tdp",77.9333333333333,7
"939","GL5_OUTLET","4","stream",2006-07-27,"Snowmelt runoff",0,"tdn.tdp",76.5833333333333,7
"1036","GL5_OUTLET","4","stream",2006-08-03,"Summer",0,"tdn.tdp",61.3076923076923,8
"1150","GL5_OUTLET","4","stream",2006-08-17,"Summer",0,"tdn.tdp",30.4,8
"1233","GL5_OUTLET","4","stream",2006-08-24,"Summer",0,"tdn.tdp",109,8
"1330","GL5_OUTLET","4","stream",2006-09-07,"Summer",0,"tdn.tdp",115.625,9
"1426","GL5_OUTLET","4","stream",2006-09-14,"Summer",0,"tdn.tdp",147.888888888889,9
"1526","GL5_OUTLET","4","stream",2006-09-26,"Summer",0,"tdn.tdp",145.272727272727,9
"1625","GL5_OUTLET","4","stream",2006-10-05,"Summer",0,"tdn.tdp",108.875,10
"1720","GL5_OUTLET","4","stream",2007-05-17,"Winter",0,"tdn.tdp",154.664221678892,5
"1820","GL5_OUTLET","4","stream",2007-05-31,"Winter",0,"tdn.tdp",267.939481268011,5
"1920","GL5_OUTLET","4","stream",2007-06-21,"Snowmelt runoff",0,"tdn.tdp",423.242685025818,6
"2019","GL5_OUTLET","4","stream",2007-06-28,"Snowmelt runoff",0,"tdn.tdp",132.746753246753,6
"2127","GL5_OUTLET","4","stream",2007-07-05,"Snowmelt runoff",0,"tdn.tdp",220.630530973451,7
"2218","GL5_OUTLET","4","stream",2007-07-12,"Snowmelt runoff",0,"tdn.tdp",247.102064220183,7
"2319","GL5_OUTLET","4","stream",2007-09-20,"Summer",0,"tdn.tdp",452.489905787349,9
"2519","GL5_OUTLET","4","stream",2007-10-04,"Summer",0,"tdn.tdp",494.753701211305,10
"2717","GL5_OUTLET","4","stream",2008-06-02,"Snowmelt runoff",0,"tdn.tdp",288.610619469027,6
"2819","GL5_OUTLET","4","stream",2008-06-12,"Snowmelt runoff",0,"tdn.tdp",285.515833919775,6
"2919","GL5_OUTLET","4","stream",2008-06-19,"Snowmelt runoff",0,"tdn.tdp",235.852030282175,6
"3012","GL5_OUTLET","4","stream",2008-06-26,"Snowmelt runoff",0,"tdn.tdp",210.222622478386,6
"3116","GL5_OUTLET","4","stream",2008-07-03,"Snowmelt runoff",0,"tdn.tdp",170.071533923304,7
"3215","GL5_OUTLET","4","stream",2008-07-10,"Snowmelt runoff",0,"tdn.tdp",294.639318885449,7
"3313","GL5_OUTLET","4","stream",2008-07-17,"Snowmelt runoff",0,"tdn.tdp",184.235398230088,7
"3413","GL5_OUTLET","4","stream",2008-07-24,"Snowmelt runoff",0,"tdn.tdp",132.092219020173,7
"3512","GL5_OUTLET","4","stream",2008-08-28,"Summer",0,"tdn.tdp",248.586102719033,8
"3611","GL5_OUTLET","4","stream",2008-09-04,"Summer",0,"tdn.tdp",269.028971028971,9
"3710","GL5_OUTLET","4","stream",2008-09-18,"Summer",0,"tdn.tdp",207.195457673778,9
"3811","GL5_OUTLET","4","stream",2008-10-03,"Summer",0,"tdn.tdp",249.064841498559,10
"3911","GL5_OUTLET","4","stream",2009-07-09,"Snowmelt runoff",0,"tdn.tdp",320.705069124424,7
"4011","GL5_OUTLET","4","stream",2009-07-16,"Snowmelt runoff",0,"tdn.tdp",303.075324675325,7
"4116","GL5_OUTLET","4","stream",2009-07-23,"Snowmelt runoff",0,"tdn.tdp",74.1256830601093,7
"4213","GL5_OUTLET","4","stream",2009-08-06,"Summer",0,"tdn.tdp",249.81455399061,8
"4312","GL5_OUTLET","4","stream",2009-08-13,"Summer",0,"tdn.tdp",59.880063542494,8
"4411","GL5_OUTLET","4","stream",2009-08-27,"Summer",0,"tdn.tdp",144.015021459227,8
"4511","GL5_OUTLET","4","stream",2010-06-10,"Snowmelt runoff",0,"tdn.tdp",160.50612745098,6
"469","GL5_OUTLET","4","stream",2010-06-24,"Snowmelt runoff",0,"tdn.tdp",211.632058287796,6
"479","GL5_OUTLET","4","stream",2010-07-01,"Snowmelt runoff",0,"tdn.tdp",72.2096247960848,7
"4810","GL5_OUTLET","4","stream",2010-07-15,"Snowmelt runoff",0,"tdn.tdp",66.1186594202899,7
"499","GL5_OUTLET","4","stream",2010-07-23,"Snowmelt runoff",0,"tdn.tdp",73.724537037037,7
"5010","GL5_OUTLET","4","stream",2010-07-29,"Snowmelt runoff",0,"tdn.tdp",70.2308209959623,7
"5115","GL5_OUTLET","4","stream",2010-08-05,"Summer",0,"tdn.tdp",56.6518412242946,8
"5214","GL5_OUTLET","4","stream",2010-08-12,"Summer",0,"tdn.tdp",59.1940167179938,8
"5311","GL5_OUTLET","4","stream",2010-08-19,"Summer",0,"tdn.tdp",340.186991869919,8
"5411","GL5_OUTLET","4","stream",2010-08-26,"Summer",0,"tdn.tdp",55.9400876765709,8
"5510","GL5_OUTLET","4","stream",2010-09-02,"Summer",0,"tdn.tdp",269.782874617737,9
"569","GL5_OUTLET","4","stream",2010-09-16,"Summer",0,"tdn.tdp",63.0587071240105,9
"579","GL5_OUTLET","4","stream",2010-09-24,"Summer",0,"tdn.tdp",180.768542199488,9
"589","GL5_OUTLET","4","stream",2011-07-12,"Snowmelt runoff",0,"tdn.tdp",72.9288784681516,7
"599","GL5_OUTLET","4","stream",2011-07-19,"Snowmelt runoff",0,"tdn.tdp",139.670498084291,7
"609","GL5_OUTLET","4","stream",2011-07-21,"Snowmelt runoff",0,"tdn.tdp",100.145208700764,7
"6114","GL5_OUTLET","4","stream",2011-07-26,"Snowmelt runoff",0,"tdn.tdp",107.898782831518,7
"6213","GL5_OUTLET","4","stream",2011-07-28,"Snowmelt runoff",0,"tdn.tdp",212.178861788618,7
"6311","GL5_OUTLET","4","stream",2011-08-02,"Summer",0,"tdn.tdp",111.033952594491,8
"6410","GL5_OUTLET","4","stream",2011-08-09,"Summer",0,"tdn.tdp",150.212389380531,8
"659","GL5_OUTLET","4","stream",2011-08-23,"Summer",0,"tdn.tdp",91.7382005899705,8
"669","GL5_OUTLET","4","stream",2011-09-13,"Summer",0,"tdn.tdp",129.146636432351,9
"678","GL5_OUTLET","4","stream",2011-09-20,"Summer",0,"tdn.tdp",468.436170212766,9
"689","GL5_OUTLET","4","stream",2011-09-27,"Summer",0,"tdn.tdp",97.903164556962,9
"699","GL5_OUTLET","4","stream",2012-05-15,"Winter",0,"tdn.tdp",200.846153846154,5
"709","GL5_OUTLET","4","stream",2012-05-22,"Winter",0,"tdn.tdp",178.315789473684,5
"7113","GL5_OUTLET","4","stream",2012-05-29,"Winter",0,"tdn.tdp",199.933333333333,5
"7212","GL5_OUTLET","4","stream",2012-06-05,"Snowmelt runoff",0,"tdn.tdp",97.68,6
"7310","GL5_OUTLET","4","stream",2012-06-12,"Snowmelt runoff",0,"tdn.tdp",283,6
"748","GL5_OUTLET","4","stream",2012-06-19,"Snowmelt runoff",0,"tdn.tdp",109.941176470588,6
"758","GL5_OUTLET","4","stream",2012-06-26,"Snowmelt runoff",0,"tdn.tdp",79,6
"767","GL5_OUTLET","4","stream",2012-07-03,"Snowmelt runoff",0,"tdn.tdp",71.2631578947368,7
"778","GL5_OUTLET","4","stream",2012-07-10,"Snowmelt runoff",0,"tdn.tdp",230.083333333333,7
"787","GL5_OUTLET","4","stream",2012-07-17,"Snowmelt runoff",0,"tdn.tdp",189.769230769231,7
"797","GL5_OUTLET","4","stream",2012-07-24,"Snowmelt runoff",0,"tdn.tdp",259.222222222222,7
"807","GL5_OUTLET","4","stream",2012-07-31,"Snowmelt runoff",0,"tdn.tdp",229.4,7
"8114","GL5_OUTLET","4","stream",2012-08-07,"Summer",0,"tdn.tdp",229.1,8
"8212","GL5_OUTLET","4","stream",2012-08-14,"Summer",0,"tdn.tdp",186.833333333333,8
"8310","GL5_OUTLET","4","stream",2012-08-21,"Summer",0,"tdn.tdp",148.857142857143,8
"848","GL5_OUTLET","4","stream",2012-08-28,"Summer",0,"tdn.tdp",191.909090909091,8
"858","GL5_OUTLET","4","stream",2012-09-11,"Summer",0,"tdn.tdp",205.416666666667,9
"867","GL5_OUTLET","4","stream",2012-09-18,"Summer",0,"tdn.tdp",294,9
"877","GL5_OUTLET","4","stream",2012-09-25,"Summer",0,"tdn.tdp",134.272727272727,9
"888","GL5_OUTLET","4","stream",2013-06-13,"Snowmelt runoff",0,"tdn.tdp",255.076923076923,6
"898","GL5_OUTLET","4","stream",2013-06-20,"Snowmelt runoff",0,"tdn.tdp",158.4,6
"906","GL5_OUTLET","4","stream",2013-06-27,"Snowmelt runoff",0,"tdn.tdp",186.142857142857,6
"9112","GL5_OUTLET","4","stream",2013-07-04,"Snowmelt runoff",0,"tdn.tdp",216.818181818182,7
"9212","GL5_OUTLET","4","stream",2013-07-11,"Snowmelt runoff",0,"tdn.tdp",169,7
"9310","GL5_OUTLET","4","stream",2013-07-18,"Snowmelt runoff",0,"tdn.tdp",214,7
"947","GL5_OUTLET","4","stream",2013-07-25,"Snowmelt runoff",0,"tdn.tdp",133.2,7
"956","GL5_OUTLET","4","stream",2013-08-01,"Summer",0,"tdn.tdp",132.066666666667,8
"966","GL5_OUTLET","4","stream",2013-08-08,"Summer",0,"tdn.tdp",98.5833333333333,8
"976","GL5_OUTLET","4","stream",2013-08-15,"Summer",0,"tdn.tdp",240,8
"985","GL5_OUTLET","4","stream",2013-08-22,"Summer",0,"tdn.tdp",268.714285714286,8
"996","GL5_OUTLET","4","stream",2013-08-29,"Summer",0,"tdn.tdp",327,8
"10113","GL5_OUTLET","4","stream",2013-09-18,"Summer",0,"tdn.tdp",361.166666666667,9
"10211","GL5_OUTLET","4","stream",2013-09-26,"Summer",0,"tdn.tdp",389.454545454545,9
"1053","GL5_OUTLET","4","stream",2014-06-26,"Snowmelt runoff",0,"tdn.tdp",411.549295774648,6
"1065","GL5_OUTLET","4","stream",2014-07-03,"Snowmelt runoff",0,"tdn.tdp",265.121951219512,7
"1075","GL5_OUTLET","4","stream",2014-07-10,"Snowmelt runoff",0,"tdn.tdp",247.012987012987,7
"1085","GL5_OUTLET","4","stream",2014-07-17,"Snowmelt runoff",0,"tdn.tdp",169.673913043478,7
"1095","GL5_OUTLET","4","stream",2014-07-31,"Snowmelt runoff",0,"tdn.tdp",130.457516339869,7
"11012","GL5_OUTLET","4","stream",2014-08-07,"Summer",0,"tdn.tdp",522.121212121212,8
"11111","GL5_OUTLET","4","stream",2014-08-14,"Summer",0,"tdn.tdp",156.170212765957,8
"11212","GL5_OUTLET","4","stream",2014-08-21,"Summer",0,"tdn.tdp",148.461538461538,8
"11311","GL5_OUTLET","4","stream",2014-08-28,"Summer",0,"tdn.tdp",133.221476510067,8
"11410","GL5_OUTLET","4","stream",2014-09-04,"Summer",0,"tdn.tdp",244.021739130435,9
"1155","GL5_OUTLET","4","stream",2014-09-11,"Summer",0,"tdn.tdp",312.988505747126,9
"1165","GL5_OUTLET","4","stream",2014-09-18,"Summer",0,"tdn.tdp",266.574074074074,9
"1174","GL5_OUTLET","4","stream",2014-09-25,"Summer",0,"tdn.tdp",226.281407035176,9
"1185","GL5_OUTLET","4","stream",2014-10-09,"Summer",0,"tdn.tdp",87.0786516853933,10
"1194","GL5_OUTLET","4","stream",2015-06-18,"Snowmelt runoff",0,"tdn.tdp",98.4090909090909,6
"1205","GL5_OUTLET","4","stream",2015-06-25,"Snowmelt runoff",0,"tdn.tdp",89.12,6
"12112","GL5_OUTLET","4","stream",2015-07-02,"Snowmelt runoff",0,"tdn.tdp",147.230769230769,7
"12210","GL5_OUTLET","4","stream",2015-07-09,"Snowmelt runoff",0,"tdn.tdp",106.736842105263,7
"1234","GL5_OUTLET","4","stream",2015-07-23,"Snowmelt runoff",0,"tdn.tdp",127.545454545455,7
"1245","GL5_OUTLET","4","stream",2015-08-06,"Summer",0,"tdn.tdp",53.4666666666667,8
"1254","GL5_OUTLET","4","stream",2015-08-20,"Summer",0,"tdn.tdp",43.7647058823529,8
"1264","GL5_OUTLET","4","stream",2015-08-27,"Summer",0,"tdn.tdp",64,8
"1275","GL5_OUTLET","4","stream",2015-09-10,"Summer",0,"tdn.tdp",134.125,9
"13112","GL5_OUTLET","4","stream",2017-07-13,"Snowmelt runoff",0,"tdn.tdp",487.859813084112,7
"1394","GL5_OUTLET","4","stream",2017-09-28,"Summer",0,"tdn.tdp",316.309050772627,9
"1404","GL5_OUTLET","4","stream",2018-07-31,"Snowmelt runoff",0,"tdn.tdp",98.3333333333333,7
"1156","GL4_INLET","5","stream",2002-06-27,"Snowmelt runoff",0,"tdn.tdp",138.930481283422,6
"2128","GL4_INLET","5","stream",2004-07-06,"Snowmelt runoff",0,"tdn.tdp",190.401459854015,7
"3100","GL4_INLET","5","stream",2004-07-13,"Snowmelt runoff",0,"tdn.tdp",213.8,7
"470","GL4_INLET","5","stream",2004-07-20,"Snowmelt runoff",0,"tdn.tdp",124.964285714286,7
"560","GL4_INLET","5","stream",2004-07-27,"Snowmelt runoff",0,"tdn.tdp",121.935483870968,7
"660","GL4_INLET","5","stream",2004-08-03,"Summer",0,"tdn.tdp",86.8708609271523,8
"749","GL4_INLET","5","stream",2004-08-12,"Summer",0,"tdn.tdp",93.320652173913,8
"849","GL4_INLET","5","stream",2005-07-05,"Snowmelt runoff",0,"tdn.tdp",309.189189189189,7
"940","GL4_INLET","5","stream",2005-07-12,"Snowmelt runoff",0,"tdn.tdp",106.045714285714,7
"1037","GL4_INLET","5","stream",2005-07-19,"Snowmelt runoff",0,"tdn.tdp",258.571428571429,7
"1235","GL4_INLET","5","stream",2005-08-02,"Summer",0,"tdn.tdp",167.431578947368,8
"1334","GL4_INLET","5","stream",2005-08-10,"Summer",0,"tdn.tdp",101.237113402062,8
"1427","GL4_INLET","5","stream",2005-08-16,"Summer",0,"tdn.tdp",99.6467391304348,8
"1527","GL4_INLET","5","stream",2005-09-02,"Summer",0,"tdn.tdp",92.945652173913,9
"1626","GL4_INLET","5","stream",2005-09-13,"Summer",0,"tdn.tdp",206.556701030928,9
"1723","GL4_INLET","5","stream",2006-06-15,"Snowmelt runoff",0,"tdn.tdp",188.436507936508,6
"1824","GL4_INLET","5","stream",2006-06-22,"Snowmelt runoff",0,"tdn.tdp",153.926829268293,6
"1924","GL4_INLET","5","stream",2006-06-29,"Snowmelt runoff",0,"tdn.tdp",134.68345323741,6
"2020","GL4_INLET","5","stream",2006-07-06,"Snowmelt runoff",0,"tdn.tdp",82.7947368421053,7
